evaluated_at,catalog,schema,table_name,quality_check_type,status,downstream_impact,additional_debug_info,root_cause_analysis,error_message,table_lineage_link,slice_key,slice_value,reason,unhealthy_groups
2025-07-08 12:03:47.247686,03_gold,warcraftlogs,player_dps,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_TABLE_HISTORY', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,At least 7 days of table history is required to evaluate completeness.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_dps?activeTab=lineage,,,,
2025-07-08 12:03:47.246521,03_gold,warcraftlogs,player_inting,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_TABLE_HISTORY', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,At least 7 days of table history is required to evaluate completeness.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_inting?activeTab=lineage,,,,
2025-07-08 13:03:02.620305,03_gold,warcraftlogs,player_dps,Freshness,Healthy,,"{'commit_staleness': {'actual_value': '45 min', 'expectation': 'actual_value < 1 day 9 hr 10 min', 'is_violated': 'false', 'error_code': 'None', 'is_static': 'false', 'actual_value_seconds': '2733', 'expectation_threshold_seconds': '119416', 'from_backtesting': 'false'}, '_internal': {'smart_scan_version': '1'}}",,,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_dps?activeTab=lineage,,,,
2025-07-08 13:03:02.632475,03_gold,warcraftlogs,player_inting,Freshness,Healthy,,"{'commit_staleness': {'actual_value': '44 min', 'expectation': 'actual_value < 20 hr 13 min', 'is_violated': 'false', 'error_code': 'None', 'is_static': 'false', 'actual_value_seconds': '2676', 'expectation_threshold_seconds': '72801', 'from_backtesting': 'false'}, '_internal': {'smart_scan_version': '1'}}",,,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_inting?activeTab=lineage,,,,
2025-07-08 13:03:02.620305,03_gold,warcraftlogs,player_dps,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_TABLE_HISTORY', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,At least 7 days of table history is required to evaluate completeness.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_dps?activeTab=lineage,,,,
2025-07-08 13:03:02.632475,03_gold,warcraftlogs,player_inting,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_TABLE_HISTORY', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,At least 7 days of table history is required to evaluate completeness.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_inting?activeTab=lineage,,,,
2025-07-08 17:02:05.759247,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 17:02:05.759247,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 18:02:32.634195,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 18:02:32.634195,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 19:02:10.922950,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 19:02:10.922950,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 20:04:13.430052,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 20:04:13.430052,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 21:02:43.274704,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 21:02:43.274704,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 22:03:22.396962,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 22:03:22.396962,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 23:02:39.643190,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-08 23:02:39.643190,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 00:03:47.772216,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 00:03:47.772216,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 01:02:18.599980,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 01:02:18.599980,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 02:03:19.105960,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 02:03:19.105960,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 03:03:17.969686,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 03:03:17.969686,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 04:02:56.693864,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 04:02:56.693864,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 05:03:34.022977,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 05:03:34.022977,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 06:03:42.989700,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 06:03:42.989700,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 07:04:44.665590,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 07:04:44.665590,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 08:02:10.934068,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 08:02:10.934068,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 09:02:33.441169,03_gold,warcraftlogs,player_inting,Freshness,Healthy,,"{'commit_staleness': {'actual_value': '9 hr 35 min', 'expectation': 'actual_value < 18 hr 15 min', 'is_violated': 'false', 'error_code': 'None', 'is_static': 'false', 'actual_value_seconds': '34519', 'expectation_threshold_seconds': '65704', 'from_backtesting': 'false'}, '_internal': {'smart_scan_version': '1'}, 'model_selection': {'final_selected_model': 'non_seasonal', 'selected_mean_abs_residual': '17668.159999999996'}}",,,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_inting?activeTab=lineage,,,,[]
2025-07-09 09:02:33.432258,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 09:02:33.441169,03_gold,warcraftlogs,player_inting,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_TABLE_HISTORY', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,At least 7 days of table history is required to evaluate completeness.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_inting?activeTab=lineage,,,,[]
2025-07-09 09:02:33.432258,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 10:03:50.922283,03_gold,warcraftlogs,player_pull_counts,Freshness,Unknown,,"{'commit_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'is_static': 'false', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None', 'from_backtesting': 'false'}, 'event_staleness': {'actual_value': 'N/A', 'expectation': 'N/A', 'is_violated': 'false', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'actual_value_seconds': 'None', 'expectation_threshold_seconds': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
2025-07-09 10:03:50.922283,03_gold,warcraftlogs,player_pull_counts,Completeness,Unknown,,"{'daily_row_count': {'actual_value': None, 'expectation': None, 'is_violated': 'Unknown', 'error_code': 'NOT_ENOUGH_UPDATE_OP', 'expectation_threshold': 'None'}, '_internal': {'smart_scan_version': '1'}}",,Not enough update operations in table history (< 2 entries) for a valid forecast.,https://dbc-4b3f5758-e807.cloud.databricks.com/explore/data/03_gold/warcraftlogs/player_pull_counts?activeTab=lineage,,,,[]
